X, Y, frameno, Q
124.969217,12.599659,135,0.013889
42.918012,62.429376,135,0.032327
126.072159,4.015301,135,0.016199
125.114645,12.578103,136,0.016092
42.985847,62.539484,136,0.023946
47.028111,69.926414,136,0.021039
126.03053,4.109086,136,0.010013
2.87804,46.815885,137,0.025188
126.033744,4.009823,137,0.012556
45.512197,41.288527,137,0.021507
126.023816,4.076377,138,0.013309
45.568016,41.309912,138,0.014767
126.109522,4.075038,139,0.017183
45.620142,41.314851,139,0.023246
67.566456,19.135144,139,0.012905
22.982358,71.825271,139,0.020763
22.934145,71.906564,140,0.019482
87.133727,8.166409,140,0.015974
37.703837,6.767691,140,0.02902
9.329983,34.337704,140,0.021691
22.825599,71.769785,141,0.025256
87.166995,8.160043,141,0.014935
37.733342,6.97593,141,0.027556
9.359416,34.304428,141,0.015873
37.713326,6.706436,142,0.021083
46.155501,41.285238,142,0.019883
9.348189,34.263408,142,0.012233
20.192294,107.965167,142,0.023438
9.286108,34.307186,143,0.017376
13.885415,111.200105,143,0.032505
22.601695,64.046346,143,0.020926
29.242591,71.627213,143,0.029493
20.196426,107.961422,143,0.036743
22.650791,64.017334,144,0.021984
29.362952,71.714664,144,0.021692
80.685807,94.549467,144,0.015358
55.701511,64.187831,144,0.031266
20.382545,107.88291,144,0.018028
41.365057,44.207327,144,0.012683
20.176553,107.908959,145,0.017299
41.404741,44.172468,145,0.022238
122.062357,20.400283,145,0.015233
122.245363,20.474044,146,0.011484
22.615516,64.017592,146,0.01614
62.834697,60.657861,146,0.018122
62.835196,60.690771,147,0.012429
58.11991,29.304077,148,0.016348
65.121271,121.242728,148,0.024331
51.70913,82.693662,148,0.034513
65.174042,121.121866,149,0.047579
51.697731,82.876585,149,0.055539
53.750562,56.533649,150,0.02169
35.52365,27.532723,150,0.076468
20.298957,107.703438,151,0.03973
105.467232,45.638969,151,0.016249
105.47105,45.597268,152,0.017047
39.61064,50.714006,153,0.018065
9.679314,48.241883,153,0.018228
5.195196,81.976016,154,0.017013
9.513192,48.180729,154,0.013889
9.610954,48.259701,155,0.026531
116.838548,34.577595,155,0.018613
116.759726,34.549294,156,0.009811
17.178758,16.17676,156,0.077538
121.832235,17.506145,156,0.027216
47.327804,91.170672,157,0.022875
82.095742,26.700044,157,0.027787
46.830164,10.521382,157,0.036393
121.863835,17.414279,157,0.021513
39.680364,82.954237,157,0.016645
98.545804,3.489172,157,0.032003
121.715506,17.375034,158,0.021701
39.675526,82.958728,158,0.013738
72.220238,21.105965,158,0.020613
4.274391,126.055004,158,0.012365
98.639157,3.404235,158,0.033515
17.005529,16.234862,158,0.047451
98.629616,3.162461,159,0.024511
16.961386,16.043665,159,0.03732
53.116538,47.128315,159,0.015028
53.184325,47.071583,160,0.014152
26.589126,13.007518,160,0.019446
68.652591,33.734738,160,0.016306
68.832898,33.462485,161,0.021006
81.152922,76.712442,161,0.019747
95.878522,73.545003,161,0.028949
103.253422,60.420394,162,0.027716
95.926713,73.357698,162,0.013725
103.322983,60.450446,163,0.018496
47.362831,68.059388,163,0.041722
91.485446,38.632448,163,0.023312
14.062061,99.477889,163,0.019545
95.959963,73.383332,163,0.022231
14.134885,99.387317,164,0.022305
34.441631,60.626989,164,0.015556
43.35094,52.414224,164,0.017413
96.007667,73.436733,164,0.014411
43.679108,25.834781,164,0.027424
65.04208,22.842428,165,0.035216
95.85828,73.459724,165,0.025551
53.268283,26.327601,165,0.020674
43.754636,26.009752,165,0.019078
95.9953,73.483279,166,0.035433
53.224184,26.187612,166,0.053448
91.397206,38.438943,166,0.026577
32.788714,59.446115,166,0.019739
43.704025,25.815664,166,0.015027
120.633544,22.79316,167,0.014917
88.504191,63.792641,167,0.014211
43.761581,25.883549,167,0.009486
24.0179,66.369556,167,0.02336
43.649781,25.797752,168,0.012869
23.937097,66.247594,168,0.017118
25.599401,28.053449,169,0.023127
19.949207,60.101741,169,0.012684
25.696287,28.148071,170,0.031171
19.965727,60.108002,170,0.011823
19.911938,60.145686,171,0.020846
88.226244,10.812686,172,0.023765
91.965146,58.32517,173,0.023042
88.332234,10.901574,173,0.016222
40.991596,9.68855,173,0.033944
99.619081,6.602497,174,0.019242
114.924679,37.713268,174,0.018351
88.505221,10.777957,174,0.013506
40.864462,9.731494,174,0.017193
114.841108,37.618297,175,0.014904
85.428005,38.754582,175,0.01146
88.361645,10.952758,175,0.026813
40.771608,9.793665,175,0.017725
88.191539,11.176289,176,0.040885
40.813894,9.626741,176,0.035877
50.442847,44.189099,177,0.008635
40.754057,9.768806,177,0.03113
40.730468,9.631809,178,0.018312
86.356891,36.300171,178,0.021379
87.148279,9.582172,178,0.03246
86.423401,36.297015,179,0.022918
52.473437,70.67259,179,0.052821
87.216438,9.326937,179,0.028713
94.392813,75.16982,179,0.015683
22.561916,19.73436,179,0.04345
86.985557,9.35734,180,0.012382
94.340396,75.074507,180,0.037012
22.313888,19.845538,180,0.016509
10.522011,24.537598,180,0.020605
48.679411,75.026781,180,0.026888
32.422698,53.93203,180,0.016315
32.419663,53.964381,181,0.037483
81.789153,25.446799,182,0.014785
30.727695,12.938835,183,0.019263
79.931355,25.399635,184,0.021505
30.601719,13.117508,184,0.020081
79.039967,46.478626,185,0.015214
2.599552,46.518126,185,0.022141
30.752772,12.941171,185,0.019623
30.67661,12.9351,186,0.014059
31.867835,29.876756,186,0.020044
31.774919,29.890438,187,0.021086
5.112807,72.028944,187,0.0168
1.990833,51.048847,188,0.02784
123.04655,108.085444,189,0.013132
34.453295,60.615297,190,0.018686
55.84703,21.552762,190,0.029824
1.776114,50.743681,190,0.017334
109.836213,118.636708,191,0.033244
1.725227,50.86683,191,0.032913
36.097341,15.510579,191,0.01738
1.886974,50.832234,192,0.027504
89.007456,11.148657,192,0.010842
62.150826,60.382061,192,0.027992
36.031897,15.46709,192,0.018262
42.12534,48.356468,193,0.021838
28.964368,40.905529,193,0.01438
36.185271,15.585175,193,0.02088
29.817522,44.56769,194,0.020656
36.1789,15.541244,194,0.026611
36.236538,15.538354,195,0.031083
104.026261,38.907813,195,0.016159
31.512282,61.151783,195,0.031533
103.910641,38.838043,196,0.020277
31.478157,61.242699,196,0.017501
100.981539,52.126906,196,0.019937
28.944978,40.77492,196,0.019183
64.906266,119.551829,196,0.01695
64.833476,119.518489,197,0.016997
50.571522,44.281751,197,0.015739
89.032609,11.177985,197,0.050993
9.918832,78.681975,198,0.017053
88.980423,11.02669,198,0.009923
89.031204,11.045497,199,0.01148
89.171588,11.051342,200,0.017589
108.308909,29.860922,200,0.018897
62.427178,23.571774,201,0.022642
108.643007,49.08746,202,0.028021
14.299303,75.661985,202,0.013662
123.911225,61.194985,203,0.020506
108.665769,49.089703,203,0.0198
82.567372,75.208625,203,0.01731
14.126992,75.730519,203,0.018294
108.716652,49.126694,204,0.016218
82.469704,75.10704,204,0.015428
1.366442,37.67277,204,0.038635
14.142347,75.712031,204,0.015941
82.717791,75.192374,205,0.03105
1.470288,37.953637,205,0.033212
47.916308,47.907169,205,0.012938
18.096387,60.240019,205,0.031495
14.116073,75.759469,205,0.015005
57.688535,62.869771,205,0.017497
17.971219,60.315098,206,0.024585
10.595718,72.363411,206,0.011718
57.737417,62.803672,206,0.010022
1.5986,53.050021,206,0.01282
10.601554,72.154945,207,0.054503
57.616141,62.843723,207,0.046703
1.498101,53.038714,207,0.014315
31.427786,78.010539,208,0.026292
26.950194,37.516259,208,0.023628
52.962389,12.827445,208,0.023189
52.939974,12.812347,209,0.019974
24.096481,66.276132,209,0.01928
81.821176,93.236388,209,0.021194
24.026263,26.578964,210,0.026128
13.156156,30.356338,210,0.016365
12.890237,30.341309,211,0.020253
96.48904,58.034867,212,0.021788
55.633578,100.623699,212,0.015724
38.653845,48.049699,212,0.02915
55.527687,100.655126,213,0.025667
38.701555,48.224467,213,0.029824
37.698562,34.699965,213,0.023008
30.718733,49.109459,213,0.017907
8.744541,79.916235,214,0.014069
30.767407,49.121223,214,0.021979
30.715994,49.139195,215,0.034612
13.739098,9.578602,215,0.024372
35.18442,77.365342,216,0.01884
36.116472,59.981868,216,0.018061
1.793007,5.500159,216,0.01601
11.284597,10.655124,216,0.025055
10.634741,10.93274,217,0.023247
57.308727,51.121515,218,0.017367
1.759307,5.626568,218,0.022803
112.321488,34.298098,218,0.030514
57.380575,51.098712,219,0.017507
1.792499,5.484368,219,0.031623
29.729665,36.567103,219,0.015291
98.787149,55.388487,219,0.017344
1.95304,50.732784,219,0.023954
112.250549,34.340694,219,0.009334
112.180194,34.433614,220,0.017834
53.864587,98.508329,220,0.020702
112.319787,34.423372,221,0.02012
53.877333,98.461918,221,0.012171
24.695311,27.306616,222,0.018922
14.109349,9.044931,222,0.016861
38.396852,23.144634,222,0.00886
43.540491,35.544867,223,0.021121
29.569283,35.513478,223,0.019344
43.432851,35.516119,224,0.014793
29.605282,35.418831,224,0.014681
38.133721,6.744049,224,0.013899
29.52912,35.481044,225,0.025138
48.362988,74.78744,225,0.020119
95.582218,77.012362,225,0.019298
54.483999,95.715037,225,0.014414
37.963176,6.993407,225,0.029621
95.475485,77.108389,226,0.054976
54.606622,95.72931,226,0.024843
69.712459,109.471026,226,0.037689
38.221723,6.805362,226,0.037207
69.543849,109.652376,227,0.049162
38.26259,6.666065,227,0.051238
18.007057,60.313314,227,0.014152
59.191303,54.85709,227,0.017311
38.032341,6.724327,228,0.021867
17.893162,60.337343,228,0.016318
59.239439,54.80043,228,0.012652
94.166538,74.207897,228,0.013465
100.672941,52.529439,229,0.022971
2.086488,50.5524,229,0.05801
103.36243,27.202666,229,0.017103
103.396404,27.394067,230,0.016977
103.340667,27.351098,231,0.018407
22.34256,27.652877,231,0.022071
0.684598,42.497236,231,0.008648
103.379713,27.277599,232,0.021224
22.355232,27.513943,232,0.044452
63.79829,1.318758,232,0.020503
1.779149,5.499522,232,0.044171
0.684429,42.542395,232,0.010863
63.644744,1.368468,233,0.024419
1.613247,5.670217,233,0.043124
66.375739,34.060525,233,0.011723
1.1792,43.190202,233,0.025228
1.831551,5.736132,234,0.025702
66.282467,34.012186,234,0.011092
1.033524,38.48087,234,0.012743
1.070811,38.18868,235,0.013668
91.214799,81.801112,236,0.023316
22.541773,17.024655,236,0.020338
15.313449,2.000482,236,0.022995
35.286779,77.25461,236,0.019945
1.587629,5.373524,236,0.070624
35.289613,77.313342,237,0.023704
26.243346,30.421209,237,0.023085
68.278756,65.613144,237,0.019989
1.804079,5.73423,237,0.013261
57.817583,93.939607,238,0.012474
34.233381,14.164903,238,0.016866
1.813703,5.545082,238,0.022272
43.048166,78.491774,238,0.051639
34.229911,14.160287,239,0.018112
13.937488,112.31252,239,0.015285
1.811632,5.58006,239,0.014289
41.032241,79.21079,239,0.027305
117.771868,84.45391,239,0.034152
1.688143,5.707257,240,0.016195
41.059086,79.18257,240,0.032353
117.635647,84.546535,240,0.024476
62.22413,60.87155,241,0.013251
50.795307,54.787691,242,0.014698
62.301814,60.827258,242,0.014023
2.141242,83.401613,242,0.017492
47.590657,75.275077,242,0.026257
53.355145,12.582783,242,0.030682
35.34405,77.434076,242,0.019034
62.306403,60.909915,243,0.019378
53.310257,60.705349,243,0.023471
2.1583,83.44919,243,0.015031
93.458398,14.992453,243,0.033643
47.660379,75.318394,243,0.021468
53.404084,12.625141,243,0.03214
123.128352,17.222742,243,0.018707
35.426033,77.481021,243,0.020602
2.275907,83.540505,244,0.02287
93.467477,15.096723,244,0.012048
47.589793,75.273731,244,0.0171
53.378998,12.561098,244,0.024877
123.091703,17.11039,244,0.014618
51.207912,42.114742,244,0.019984
45.662146,55.193124,244,0.012842
35.278986,77.332288,244,0.022164
47.592419,75.283398,245,0.019885
53.353353,12.589066,245,0.050336
123.063486,17.12739,245,0.011846
50.885609,44.947324,245,0.018913
45.681318,55.149576,245,0.022263
6.452376,70.253598,245,0.024952
35.266931,77.293682,245,0.026138
6.36287,70.341712,246,0.01074
35.439719,77.446661,246,0.022021
77.332268,102.275777,246,0.009002
68.423477,23.112588,247,0.036369
37.32251,80.085133,247,0.021267
77.327236,102.399984,247,0.013437
73.166769,48.284652,247,0.014651
37.34996,80.134796,248,0.026346
77.374294,102.391959,248,0.018244
73.112856,48.066067,248,0.016151
0.73763,43.284357,248,0.005872
1.220988,43.286416,249,0.013733
84.020937,29.471299,249,0.01087
84.515888,58.355667,249,0.025089
45.745429,51.621589,249,0.020009
25.765116,12.782269,249,0.020799
25.72079,12.735184,250,0.014137
32.290113,68.216083,251,0.01302
25.77664,12.948167,251,0.021892
57.648014,29.38936,252,0.036731
112.175004,34.517134,252,0.014503
69.269596,7.149074,252,0.025052
25.736875,12.80925,252,0.014683
33.406439,59.52468,252,0.021951
25.849152,12.732744,253,0.016995
33.338788,59.591,253,0.019559
33.380178,59.605521,254,0.015949
33.336487,59.599572,255,0.014491
1.680244,51.759645,255,0.019365
1.770524,51.774785,256,0.020023
1.626182,51.753884,257,0.025489
73.425722,49.580431,257,0.025837
59.645982,23.892993,257,0.028715
42.773583,12.459938,257,0.024871
28.618559,5.319311,257,0.034536
28.462532,5.319022,258,0.025939
25.053391,25.094117,258,0.026929
18.702987,63.628341,258,0.025165
1.604958,51.798474,259,0.026412
13.817925,13.730386,260,0.048104
63.666963,33.854582,260,0.024547
64.160637,33.720558,261,0.012342
98.518948,4.893014,261,0.022649
98.504585,4.94712,262,0.013931
36.03771,15.541525,262,0.029727
44.503919,25.622876,262,0.051792
13.899626,116.49847,262,0.016023
14.000705,116.550641,263,0.025082
49.56352,97.280976,263,0.033664
123.963431,3.050136,263,0.0138
87.621191,88.282748,263,0.020754
87.538852,88.04115,264,0.023922
1.154879,57.711398,265,0.015471
108.017618,51.686077,266,0.020857
3.004664,56.819558,266,0.020948
1.71688,5.534151,266,0.016039
1.622184,57.555183,267,0.014095
1.81512,5.471719,267,0.016878
36.492347,56.4155,267,0.018476
124.223419,2.934873,268,0.024969
36.591637,56.282601,268,0.021991
36.503063,56.275303,269,0.018177
2.79373,92.597182,269,0.011116
36.529239,56.086777,270,0.015282
61.231445,110.560174,270,0.013322
14.337359,96.694056,270,0.028677
77.143918,58.526548,270,0.025514
2.804522,92.57744,270,0.014466
36.541965,56.250563,271,0.013363
61.122501,110.652776,271,0.020462
13.875356,99.610147,271,0.015361
77.270621,58.368199,271,0.009821
80.965837,52.426698,271,0.029887
2.897201,92.523907,271,0.026614
56.726248,14.439508,271,0.018462
2.785119,92.598347,272,0.02891
56.767046,14.323638,272,0.027291
44.688146,74.393443,272,0.016435
89.079403,10.754917,272,0.047713
25.616868,24.493956,272,0.026346
44.627041,74.46046,273,0.01517
89.050153,10.982322,273,0.024007
25.576556,24.469815,273,0.017303
88.963492,11.207657,274,0.023812
25.702871,24.279486,274,0.016763
25.500685,24.403248,275,0.019256
-0.272739,50.203234,275,0.004353
12.197884,119.946735,275,0.021012
45.463591,73.008852,276,0.022239
84.163572,6.062552,276,0.019998
12.172854,119.945052,276,0.016068
45.18459,39.060768,276,0.041634
84.247935,5.811317,277,0.012852
115.990492,48.7175,277,0.015259
73.379886,46.043107,277,0.024371
12.202901,119.936486,277,0.020287
41.296363,65.234386,277,0.015504
45.013312,39.151634,277,0.019964
102.802444,38.208344,277,0.021918
12.15779,120.103015,278,0.030704
41.246176,65.128634,278,0.031113
45.029544,39.129986,278,0.019119
102.946355,38.163559,278,0.014615
66.731055,57.755506,278,0.043758
45.001754,39.221453,279,0.017016
102.718282,38.163902,279,0.021264
66.832094,57.825716,279,0.012246
84.625264,39.370186,279,0.02111
93.921214,34.769703,279,0.022493
23.330942,65.217554,280,0.021745
54.82583,99.746021,280,0.014734
23.354266,65.158166,281,0.036959
66.646437,57.821119,281,0.022805
59.22792,93.448136,281,0.015747
54.909631,99.688088,281,0.016358
54.805593,99.772136,282,0.025997
66.9326,57.881619,283,0.014132
38.350391,64.449291,284,0.046182
38.22356,64.579172,285,0.011494
37.87515,7.00726,285,0.017969
54.871277,99.671752,285,0.017073
13.539925,120.077825,285,0.020973
38.314779,64.567442,286,0.022092
37.732777,7.104023,286,0.022466
54.889004,99.749922,286,0.011385
24.614465,28.37964,286,0.016487
13.554976,120.065842,286,0.014981
54.923812,99.711803,287,0.020035
24.572345,28.434444,287,0.029313
27.780368,22.961219,287,0.017766
18.573098,62.585419,287,0.015792
14.667067,14.472036,287,0.039228
13.572072,120.09721,287,0.016284
66.792026,57.863343,287,0.016451
106.667064,40.340182,287,0.013188
13.473687,120.112658,288,0.0226
66.753709,57.826546,288,0.016195
106.561695,40.213842,288,0.013759
106.578743,40.295032,289,0.017153
68.700426,65.067808,289,0.028367
2.227879,40.736063,289,0.02282
106.641188,40.295228,290,0.020071
68.681994,65.110163,290,0.023785
2.097682,40.734228,290,0.018625
66.813878,57.793151,291,0.01172
7.883742,4.126889,291,0.031799
66.773728,57.905044,292,0.015006
7.964817,4.151395,292,0.018761
34.428408,3.165054,292,0.03113
66.800483,57.791051,293,0.013948
7.870396,4.175606,293,0.016717
34.295126,3.497973,293,0.016944
84.423841,39.905948,294,0.020074
84.378638,39.829835,295,0.019585
119.32905,35.938886,295,0.015894
107.903731,51.791947,296,0.024152
17.902202,60.264378,296,0.02487
18.000666,60.39471,297,0.010206
80.153235,50.423418,297,0.013426
41.875868,26.888308,297,0.021371
41.793506,26.81171,298,0.022102
41.977912,26.725583,299,0.014458
53.803612,62.770174,299,0.020327
31.585858,30.464635,299,0.035525
66.797002,57.828459,299,0.021145
53.73924,62.820492,300,0.015186
31.60858,30.170007,300,0.019289
66.761489,57.830043,300,0.013064
91.981735,72.182503,301,0.019087
21.224405,13.358465,301,0.017283
66.809007,57.922184,301,0.024729
70.039208,57.102387,302,0.019747
110.986616,44.020059,302,0.010564
26.375526,69.855972,303,0.017576
45.738566,77.066687,304,0.013869
55.645681,101.021484,304,0.023213
90.664516,65.888848,304,0.01421
32.603525,69.201667,304,0.020719
90.516544,65.850712,305,0.023936
50.737718,56.513612,305,0.039061
32.559625,69.265507,305,0.012701
41.735462,26.818498,306,0.030895
32.638714,69.381929,306,0.019916
41.748133,26.863714,307,0.029861
32.679571,69.330134,307,0.018961
38.955622,23.23798,308,0.037708
32.556231,69.311312,308,0.033594
32.472343,69.344771,309,0.020731
18.106034,58.577959,310,0.014696
37.467071,34.85946,310,0.036102
21.101728,0.620511,310,0.01648
